id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
2277821,https://www.airbnb.com/rooms/2277821,2020-08-31,Sparkling New 2BR / 2BA in Back Bay,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",Back Bay,,42.34877,-71.08418,Entire apartment,Entire home/apt,5,2.0,2.0,357.0,2,270,3.0,t,18,45,75,350,172,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-5,True,0.0,0.0,,,#9E9E9E,
2881388,https://www.airbnb.com/rooms/2881388,2020-08-31,3BR / 2BA + Prvt Deck in Back Bay,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",Back Bay,,42.34877,-71.08418,Entire apartment,Entire home/apt,7,3.0,3.0,472.0,2,270,3.0,t,29,55,85,360,184,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-5,True,0.0,0.0,,,#9E9E9E,
3985462,https://www.airbnb.com/rooms/3985462,2020-08-31,Renovated One Bedroom in Back Bay,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",Back Bay,,42.3499,-71.08962,Entire apartment,Entire home/apt,3,1.0,1.0,167.0,2,270,3.0,t,13,43,73,348,284,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-1,True,0.0,62.190960112529574,,,#9E9E9E,
6066455,https://www.airbnb.com/rooms/6066455,2020-09-01,Large 3.5 BR|2 BA Penthouse Duplex,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",Beacon Hill,,42.35964,-71.07094000000002,Entire apartment,Entire home/apt,8,4.0,5.0,622.0,2,270,2.0,t,26,56,86,361,181,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-3,True,0.0,58.64991605595706,,,#9E9E9E,
6326257,https://www.airbnb.com/rooms/6326257,2020-08-31,Renovated 2BR | 1.5BA on Charles St,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",Beacon Hill,,42.36013,-71.07083,Entire apartment,Entire home/apt,5,2.0,2.0,397.0,2,270,2.0,t,18,18,32,307,214,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-3,True,0.0,122.52410611032109,,,#9E9E9E,
7181950,https://www.airbnb.com/rooms/7181950,2020-09-01,Spacious North End 1 BR | 1BA,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",North End,,42.36419,-71.05202,Entire apartment,Entire home/apt,3,1.0,1.0,233.0,2,270,2.0,t,13,13,42,316,256,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-4,True,0.0,12.196210692222776,,,#9E9E9E,
8458210,https://www.airbnb.com/rooms/8458210,2020-09-01,Large 2 BR | 1BA in the North End,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",North End,,42.36778,-71.05436999999998,Entire apartment,Entire home/apt,6,2.0,2.0,190.0,2,270,3.0,t,18,48,78,352,223,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-2,True,-0.25,249.40975736585256,,,#9E9E9E,
9231486,https://www.airbnb.com/rooms/9231486,2020-08-31,Large 2 BR|2 BA + Patio in Back Bay,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",Back Bay,,42.34938,-71.09011,Entire apartment,Entire home/apt,6,2.0,3.0,406.0,2,270,3.0,t,20,50,73,348,169,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-1,True,0.0,171.7464975757999,,,#9E9E9E,
11223924,https://www.airbnb.com/rooms/11223924,2020-09-01,North End 1 BR Gem in Little Italy,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",North End,,42.36424,-71.05196,Entire apartment,Entire home/apt,3,1.0,1.0,171.0,2,270,3.0,t,20,47,76,350,249,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-4,True,0.0,12.196208581222304,,,#9E9E9E,
12092499,https://www.airbnb.com/rooms/12092499,2020-08-31,Brand New One Bedroom in Back Bay,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",Back Bay,,42.34985,-71.08952,Entire apartment,Entire home/apt,3,1.0,1.0,218.0,2,270,3.0,t,13,43,73,348,162,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-1,True,0.0,63.04535849227887,,,#9E9E9E,
14204600,https://www.airbnb.com/rooms/14204600,2020-09-01,North End 2 BR | 1 BA Duplex in Little Italy,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",North End,,42.36704,-71.05376,Entire apartment,Entire home/apt,6,2.0,2.0,213.0,2,270,3.0,t,0,0,0,0,180,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-2,True,-0.25,67.57728102665878,,,#9E9E9E,
15222140,https://www.airbnb.com/rooms/15222140,2020-09-01,North End Efficient 3 BR | 1 BA in Little Italy,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",North End,,42.3671,-71.05376,Entire apartment,Entire home/apt,6,3.0,3.0,231.0,2,270,3.0,t,24,54,84,358,151,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-2,True,-0.25,52.66586271201343,,,#9E9E9E,
15397125,https://www.airbnb.com/rooms/15397125,2020-08-31,Luxury 4BR | 2.5BA Back Bay Duplex,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",Back Bay,,42.34983,-71.08955,Entire apartment,Entire home/apt,8,4.0,5.0,629.0,2,270,2.0,t,26,56,86,361,117,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-1,True,0.0,52.153694178429355,,,#9E9E9E,
15901362,https://www.airbnb.com/rooms/15901362,2020-09-01,Fabulous North End 3 BR | 1.5 BA in Little Italy,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",North End,,42.36637,-71.05216,Entire apartment,Entire home/apt,6,3.0,3.0,220.0,2,270,2.0,t,23,48,78,352,150,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,,,,,,,#9E9E9E,
16693642,https://www.airbnb.com/rooms/16693642,2020-08-31,Brand New 1 BR | 1 BA on Charles St,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",Beacon Hill,,42.35963,-71.07098,Entire apartment,Entire home/apt,3,1.0,1.0,171.0,2,270,2.0,t,21,51,81,356,189,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-3,True,0.0,64.27558289402286,,,#9E9E9E,
20228320,https://www.airbnb.com/rooms/20228320,2020-09-01,North End 1 BR + Patio in Little Italy,CorpGroup24,https://www.airbnb.com/users/show/9410008,Post Group,"Boston, Massachusetts, United States",North End,,42.36681,-71.05379,Entire apartment,Entire home/apt,3,1.0,1.0,161.0,2,270,3.0,t,6,30,60,282,158,STRHS,t,Jason,9410008.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,25-2,True,-0.25,140.22531939383035,,,#9E9E9E,
